st1_pts,st2_pts,st3_pts,st4_pts,st5_pts,st6_pts,st7_pts,st8_pts,st9_pts,st10_pts,st11_pts,st12_pts,st13_pts,st14_pts
1.9897397694822878,1.0759616857406908,1.1557605819413928,0.7855870404153171,1.1195358831096176,0.2048594286221376,0.2835063191353467,0.6659263322526174,-0.08538522700467191,0.42478837780626655,0.6730604007332871,0.9330572209974571,-0.05931004011799765,0.31608119662062173
2.1861115472869255,3.0994064899999283,0.9187362239876986,0.9871713510454379,-0.4917865548679905,0.9069538828186654,1.4054973316602728,2.100333415881091,0.14027367705617272,0.7380383250918064,-0.4448579192020091,0.4702775421129334,0.6598549807975587,-0.2343812573858291
0.9116367717527132,1.1274414966899835,0.628756944887698,1.8060494881538705,-0.1460511316237675,0.5496657232946869,0.0664629361070588,1.4707285157501104,0.5456488635392739,-0.5951717534935637,-0.9459570013951831,0.27167678412952717,0.394865075744957,-0.0858577465155805
1.222308700676321,2.4101027758675313,0.4969807154371888,1.217753910548406,-0.5526594667253681,0.7494105174561355,0.942981235173363,1.728448460402973,0.46190373617298675,1.0639852416887212,-0.9708733136841684,0.33356853856272434,0.4137036160197327,-0.39963418125973077
2.1609016476415515,1.5735243773311012,0.988834972499864,1.0906188127852554,0.3326995097581147,0.7063353514962881,-0.31632280799745616,1.438151427126137,0.057423539358581216,-0.2299660197746499,-0.442013015857456,0.615508142094099,0.17904477333564195,-0.2863100715567061
0.6377047102065034,2.2753630576246398,1.3495528655341638,1.8991045469964836,1.169206398572394,1.0638310844451848,-0.6564643133384962,0.9368999962273175,-0.13577793226572596,0.3975044506336893,2.0357094341651933,0.14179263636703393,-0.23923907524047455,0.4802581923329671
2.6906637746992828,1.8329627864000777,0.7690184445209263,2.6027636301812573,-0.558335303620906,0.6604265174621187,0.9230458068818942,1.7962452160475333,0.7362158521095472,-0.07433485211160565,-0.7240958227922151,-0.27455523152092975,0.06751346411915407,-0.512023979585095
0.37366708519605535,1.9192320465023969,0.755571348261959,1.2332915890650142,-0.06882631067256278,0.7179230230835139,0.11667974855539634,0.8236698819408376,1.007280454511911,1.0079745514432068,0.7362803264400188,0.2757107145776848,0.7848876636669577,-0.2141893777954647
1.1402814075676806,2.5615559328949535,1.0561349385438306,0.32555282513699346,-0.007594623669963885,1.315209923070112,-0.3618426002378291,1.4040065996034023,-0.4980702609866863,0.355402112022045,-0.8408263653859396,0.45804066665075915,0.3550037229791572,0.0006626128314130997
0.9368127348644522,1.7723777353492736,0.7744592227513096,0.7003256697886329,0.7559022493862222,0.9371348157165161,0.981057992402846,0.41477163075508866,-0.7791808279358607,1.1437525644858904,0.12381814437137911,0.9316656920357756,0.0029613767636282873,0.23397243801741274
