st1_pts,st2_pts,st3_pts,st4_pts,st5_pts,st6_pts,st7_pts,st8_pts,st9_pts,st10_pts,st11_pts,st12_pts,st13_pts,st14_pts
1.0035681673636807,0.959975642412403,0.11704382082891154,0.1007722248787254,0.8065988013066159,1.504372804125179,1.6788938912755,0.4287739830351335,0.79071294228498,-0.46143360567951996,1.0425273164192843,0.11593989711792249,-0.04176095217691037,-0.7610753728855718
1.2924678111657026,0.47812292944374113,0.9505018961000686,2.3034130488451203,0.19446902766293936,1.8669971269520356,2.4001938878204645,0.59886143531358,0.15338273167608685,0.19108998154099455,-0.29722903431715414,-0.4266718516610213,0.4125424477476158,-1.2119004686575816
1.660508157028278,1.1852984763521675,0.5575571275572193,2.2341929379902665,2.3891895207265064,2.348408494518325,1.6448448510599103,0.290961597112104,0.7874028410936905,-0.10588590424681943,-1.1584739816069949,-0.6930678882957104,-0.13325425693971246,-0.1222044274251227
1.3972736269128545,1.0664906293707266,0.6866383032282062,1.9409826511792112,1.1280617662587886,2.3384660927989196,1.9203719409795195,-0.10004543784668704,0.3874414725873484,-0.8760624733140228,-0.8596424732608213,-0.5076150104716821,-0.2386917117145266,-0.9679948324857701
1.1266663662851824,1.133154039640866,0.6365970974253377,0.6394828073391406,0.7158862314945009,1.8795157202856816,1.023896702529734,0.9274340815575747,1.0387002505102703,-0.7032579895444645,-0.22382935446688174,-0.18386683049950042,0.15293118200254574,-0.786222009504114
1.6215784316371662,1.5070082700983192,0.5099803648672534,2.5160825151074726,2.0205101905146674,2.847506886822795,1.3194979436836705,1.7949581799069863,1.1743515646797524,0.4584558845969495,0.18668685252987158,-0.5048923258015585,0.24384988750654155,0.6507220595845322
1.367352305291809,0.4957019628443228,0.7765036497077691,2.187069188554464,-0.2682459004631925,1.8057480996349633,1.9588330108644207,0.5152532640879474,0.5724065399585401,-0.07541619913927355,-0.2679358024167276,-1.0600555726895227,0.3122717462611578,-1.0325554993236135
1.7383471681026361,1.0357372898955224,-0.3906174626852978,1.4247831562453752,2.9579263757495227,2.1960833132664495,0.5333459723548324,0.4785542406012292,0.8544225602251323,-0.18407226759385759,-0.0736564504269871,0.683748275573798,-0.09194470387295445,0.6937047673353325
1.3180001413861278,1.1203212050255196,0.6035095830738637,2.3281859862317624,1.4801544139272984,1.8095491904617336,1.3948147072505788,0.8561410876655783,-0.023608586002514666,-1.3523835746714892,-0.9133371637829437,-0.9196956876325557,-0.2296123778513197,-0.8456069962780197
1.113216521287032,1.2807303539239414,0.9229974246620778,0.961211780955427,0.4701719646377751,1.7584548579232138,1.4661130694974327,1.5099912977272134,0.454342685747011,-0.5469943855656362,0.45126849730463847,-0.12104515304343928,-0.17091529325002017,-0.16728891852586616
