st1_pts,st2_pts,st3_pts,st4_pts,st5_pts,st6_pts,st7_pts,st8_pts,st9_pts,st10_pts,st11_pts,st12_pts,st13_pts,st14_pts
2.56856832541777,-0.27399478241777764,0.9692994493092534,1.4760612103228683,0.9659282818382494,2.35751405001708,-0.2734775859681932,1.179410456529459,-0.8127130427646171,-0.18274590512503958,0.12592888138930203,0.4434035404037141,0.2378213202568112,0.0573929386047152
0.804569515674849,2.6476332439489054,1.4989145784604825,2.3237019655044056,0.9430039795963443,2.843630464380858,1.3288922404708658,1.935628788462745,-0.6912353510981091,0.5752262285607156,0.491162185232185,0.5160915453226785,0.28835982924567394,0.30130053797561085
0.8343139687737475,3.092494104534061,1.7280990923138946,0.41442608034497286,0.9490291706108611,1.0438898389191371,0.145259940646302,1.345607540122124,-0.3105537995673479,0.2985151521010354,0.47040103421728874,0.4000495608702847,-0.12613926299566658,-0.02068488981028721
1.6197265011493716,2.3742565693023927,1.9658927902406782,2.5085908071019136,0.9754750935745609,2.7133923173302517,0.8637212032436467,0.7532230491027694,-0.2208399630984807,-0.35149209097884354,0.09310635446405019,0.13516041454312835,0.8365631121811695,0.5903169519477919
2.1582566579511395,0.9553168419023254,1.068385021425944,1.4713513805077911,0.7485819626000934,2.251115155952701,-1.0897561328609457,0.905791057037397,0.07395612140327872,0.017560351385663905,0.545104937120326,0.2957915122282529,0.0489477897775866,0.5372411791689359
0.40799125448791596,2.3287874596437668,1.5140181891489957,2.047640248237664,0.7962663692035578,1.178955752618143,1.1394554382367872,1.1634591362085795,-0.2710709260258121,1.0123321416342659,-0.29971750637209216,0.46501344026083147,0.24777187489811536,0.45986262847085674
1.5236461544812745,2.674787237033204,1.415308996145404,2.0815967207727266,1.4511769821915679,2.9402267647144686,3.580776981811982,1.2392520760662162,-0.21617654596999397,0.4955739353171709,0.412709888663473,0.025377533292979614,1.030747059591788,0.8538422823559827
1.228908088115856,1.395914663935153,1.3416816721878615,1.8010685917505143,1.3764861008945686,0.7860285464542002,1.1340106748902135,1.0778568813072331,-0.20176694795118363,1.1007022850552841,0.19514480882415888,1.0466354678046779,0.06374102914404557,0.19888658601412412
0.43198146067825627,1.5698092702221955,2.061828367380114,0.37381890709077614,0.19460971219349527,2.4942772595517244,1.9516494636635846,1.7278248082585803,-0.2442894570759307,-0.5050680743717589,0.39045059813380945,0.09597370749711572,0.3193386188704662,-0.05988434955511231
0.2353016404816398,0.8096224821202748,1.4539625134082788,0.6214547256335302,0.8556605664034576,2.212819612752048,1.680862529627206,1.470170956766574,0.34714073155259983,-0.7282950438376458,0.8064411276492103,0.26800063749502934,0.07834721118051015,-0.0006247572222487507
