st1_pts,st2_pts,st3_pts,st4_pts,st5_pts,st6_pts,st7_pts,st8_pts,st9_pts,st10_pts,st11_pts,st12_pts,st13_pts,st14_pts
1.764471550529483,1.589768931403102,0.9078842646153555,0.47853992884354246,-0.3298175305679269,0.9619761608505596,2.1330157267064274,0.27961255656406925,0.1397043883899293,0.935645808183279,0.4778900367465924,0.46808387537031365,0.7265297197024837,0.2038372454886775
1.1209087416570038,2.3581362720153964,1.2342634720407895,0.40014276970507534,0.9873877652068754,1.3125971654482957,1.0845081675474075,-0.06846602379541677,-0.49520283361423423,0.9227686264742812,-1.0874044459432652,0.4369790294805869,0.5088212367931618,-0.27757085730737036
1.2081362271374516,1.3398918202967127,0.45593029192885626,0.843469792354945,1.8217865319960507,1.7822687138228244,0.39028582856875604,1.7512545604580159,0.12732905174468756,0.7342076592332258,1.1343188562027475,0.2962276124420538,-0.12361029351274547,0.16631533293745654
1.7046416121644112,1.2220438097426154,0.6402216773881367,0.5765574593089077,0.6475536472919632,0.7642579873726706,1.3370783823403793,0.19996259509343794,-0.9678644857339442,1.0285319418881318,0.5334327304678832,0.056802289289762914,0.9123270865053793,-0.15982233623106723
1.4487460581727798,1.2980367579942127,1.1158564267352344,2.081135911452854,0.17212309583336527,1.5351353210336307,1.1768355851943717,2.171972393923438,-0.29377535440771496,1.3671564877578573,0.243968150782446,-0.07718260306464259,0.9027342548370618,0.4626592837286175
1.0539097421186565,1.2868910794614608,0.6511043096362609,1.0999854794699437,0.896442426651362,0.6489671355385163,0.684522752105896,1.7006372505250982,-0.1312198303567045,2.363378075873359,1.0522343793077946,0.16205753518009486,0.14547640824963906,-0.1686110002089709
1.2246196193061474,2.2434199618657438,1.0349480825003328,2.019835520945491,-0.0015444112056494097,1.0954137825197232,0.7082694923333048,1.047968919169186,-0.5637078151561803,1.1859717414223974,-0.43744418655518097,0.5592752121372075,0.24799494866006475,-0.0050585518571843735
1.8111957116548443,1.0576991465287118,0.7734701650523006,1.351597001375081,0.5120905676958967,0.4895758133873822,0.6572255898798482,0.020611539123893942,0.3857180468959648,2.2217159925321583,0.5228858347770549,0.4117352492118555,0.22078396551015142,0.39066048973652484
1.278655660284338,0.9144497096444506,0.7514931782556513,0.9791038308643817,1.5093212781256775,0.5225330402162951,1.3116003399892369,-0.03380423410920332,-0.22534397702550266,-0.6250852377060864,-0.4568276504388481,0.12591403780729263,0.1902487691975475,0.4222066623278991
1.45422699204628,0.6696579924221638,1.043592931223747,1.1299737678539157,0.274504314567601,1.6292363822218554,2.1102711744773823,0.42081571981693877,-0.2320013714819397,0.23835515892145234,1.430290662705299,0.28875135396597534,1.135244035947776,-0.6684023974807332
