surface_code,distance_f,purse,median_finish_pos,median_lengths_back,distance_range,avg_start_pos,avg_num_starters,jockey_freq,trainer_freq,finish_position
0.5105582540655714,0.48799839584253185,-0.3057233816431886,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,0.8184946639263629,-0.4353639434290004,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-0.8339866764927926,-0.466791958407379,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-1.1644829445766236,-0.11715529177291686,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
-1.9586403550172926,-1.1644829445766236,0.2953374048183025,-1.031924692329671,-1.0340098562161202,-0.35144620037412366,0.5561188926790495,2.0528831003085277,-1.5631093583430906,-1.5579134528579153,9.0
0.5105582540655714,-0.8339866764927926,-0.3214373891323779,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-0.8339866764927926,-0.40000742657832444,-1.031924692329671,-0.9391765676953502,-0.8276103863680905,1.349754311227505,1.1330620150694217,-1.561982113658452,-1.5561466186179962,6.0
-1.9586403550172926,-1.1644829445766236,1.3756754197000676,-0.046281135465381214,-0.6926100175413481,-0.35144620037412366,1.2615725980554544,1.8995795861020102,-1.5574731349198974,-1.5511673584873154,6.0
-1.9586403550172926,0.48799839584253185,-0.06215626556075428,-1.031924692329671,-0.9391765676953502,-0.35144620037412366,0.9088457453672519,1.8484784146998376,-1.5529641561813428,-1.557431588974301,6.0
0.5105582540655714,1.148990932010194,-0.06215626556075428,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-0.8339866764927926,-0.36857941159994584,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-1.4949792126604546,-0.11715529177291686,0.9393624213989085,1.407947323193708,-0.35144620037412366,0.11521032681879641,0.21324092983031587,0.6461291885937408,0.6461319507937738,8.0
0.5105582540655714,-1.1644829445766236,-0.11715529177291686,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-0.5034904084089614,-0.3607224078553512,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-0.8339866764927926,-0.3764364153445405,0.44654064296676366,3.5274713216329183,2.505538915589677,1.7024811639157074,0.9797585008629043,-1.557795204829794,-1.5569497250906865,4.0
0.5105582540655714,0.48799839584253185,-0.08965577866683558,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-1.4949792126604546,-0.22715334419724204,,,,-1.0311519444178616,-0.9109848410174802,0.6461291885937408,0.6461319507937738,6.0
0.5105582540655714,-0.5034904084089614,-0.11715529177291686,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,0.48799839584253185,-0.4353639434290004,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,0.8184946639263629,-0.08965577866683558,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,0.8184946639263629,1.7685256069298003,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
-1.9586403550172926,0.8184946639263629,-0.11715529177291686,0.9393624213989085,0.29365618307466024,0.6008821716138099,1.526117737571606,0.7753538152542139,-1.5595665893342263,-1.5547010269671533,10.0
0.5105582540655714,0.8184946639263629,-0.3214373891323779,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
-1.9586403550172926,-1.1644829445766236,-0.08965577866683558,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-0.17299414032513033,-0.4628634565350817,-1.031924692329671,-0.9391765676953502,-0.35144620037412366,0.9088457453672519,1.4907702148846298,-1.5597276242891747,-1.5569497250906865,3.0
-1.9586403550172926,-1.1644829445766236,-0.034656752454672986,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
-1.9586403550172926,-1.1644829445766236,-0.08965577866683558,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,0.48799839584253185,-0.06215626556075428,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
-1.9586403550172926,0.8184946639263629,-0.08965577866683558,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,0.48799839584253185,-0.3057233816431886,-1.031924692329671,-1.0340098562161202,-0.8276103863680905,0.8206640321952013,1.7462760718954926,-1.5436241287943366,-1.5402451104587251,1.0
0.5105582540655714,-0.17299414032513033,2.3578008877743994,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-0.8339866764927926,-0.40000742657832444,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-1.4949792126604546,-0.11715529177291686,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-0.8339866764927926,-0.08965577866683558,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-0.8339866764927926,-0.3607224078553512,0.9393624213989085,0.24623953881427524,0.6008821716138099,0.203392039990847,1.0819608436672492,-1.5500655269922718,-1.5217736615868447,12.0
0.5105582540655714,-0.17299414032513033,-0.38429341908913517,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
-1.9586403550172926,3.1319685405131805,0.2953374048183025,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,0.8184946639263629,-0.3764364153445405,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,0.48799839584253185,-0.4353639434290004,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,0.8184946639263629,2.3578008877743994,0.44654064296676366,0.3884894715954303,2.505538915589677,1.349754311227505,0.9797585008629043,-1.5624652185232972,-1.557431588974301,7.0
0.5105582540655714,-0.5034904084089614,-0.38429341908913517,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
-1.9586403550172926,1.148990932010194,-0.11715529177291686,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
-1.9586403550172926,0.48799839584253185,0.5899750452406021,0.9393624213989085,-0.13309361526880492,2.0293747295957103,0.9970274585393026,2.1039842717107002,-1.5426579190646463,-1.5253073300666826,10.0
0.5105582540655714,-1.4949792126604546,-0.22715334419724204,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,0.48799839584253185,-0.11715529177291686,-0.5391029138975261,0.10398960603312017,0.6008821716138099,1.9670263034318591,1.592972557688975,-1.559405554379278,-1.557431588974301,8.0
0.5105582540655714,-0.17299414032513033,2.3578008877743994,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-1.4949792126604546,0.19712485801086935,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-0.8339866764927926,-0.2821523704094046,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,0.48799839584253185,-0.034656752454672986,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,0.8184946639263629,-0.2821523704094046,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,0.48799839584253185,-0.4353639434290004,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
-1.9586403550172926,-1.1644829445766236,0.2953374048183025,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
-1.9586403550172926,0.48799839584253185,-0.11715529177291686,0.9393624213989085,0.009156317512350137,1.5532105436017434,0.9970274585393026,0.877556158058559,-1.5315465071732082,-1.5394420039860346,1.0
0.5105582540655714,-0.5034904084089614,-0.38429341908913517,-0.5391029138975261,-0.5598434136122701,0.1247179856198431,0.46793717950699876,1.439669043482457,-1.5186637107773377,-1.5360689568007349,3.0
0.5105582540655714,0.48799839584253185,-0.3921504228337298,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-0.8339866764927926,-0.47072046027967634,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
-1.9586403550172926,0.48799839584253185,-0.034656752454672986,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
-1.9586403550172926,-1.1644829445766236,-0.06215626556075428,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,1.8099834681778562,-0.3214373891323779,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,0.8184946639263629,-0.32929439287697254,1.925005978263198,1.5739055781050557,0.6008821716138099,2.7606617219803145,1.3885678720802845,-1.559083484469381,-1.5537372991999248,8.0
0.5105582540655714,-0.5034904084089614,-0.08965577866683558,-1.2783355815457433,-0.9865932119557352,-1.3037745723620573,-0.3256982390414567,0.00883624422162569,0.6461291885937408,0.6461319507937738,6.0
0.5105582540655714,-0.17299414032513033,-0.3057233816431886,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-0.8339866764927926,-0.3921504228337298,0.20012975375069122,-0.341726850014499,-0.8276103863680905,0.11521032681879641,0.16213975842814338,0.6461291885937408,0.6461319507937738,1.0
0.5105582540655714,-0.17299414032513033,-0.3214373891323779,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-0.8339866764927926,0.09891231120343615,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
0.5105582540655714,-0.5034904084089614,-0.4628634565350817,,,,-0.5902433785576086,-0.6554789840066175,0.6461291885937408,0.6461319507937738,0.0
