"CD ","20250515", 1, 1,,1430,"D",,"C","BUM","Clm 20000b",60000,20000,20000,74.34," DCENTRIES 1ST CDX MAY 15 6.5F F60000 20000 0 BUM 6 1/2 FURLONGS DIRT THOROUGHBRED FILLIES AND MARES 3 YEAR OLDS AND UP CLAIMING 20000-ALL PURSE $60000 (05:00) (6 )","BALLADRY;WHERE'S THE WINE;PRINCESS POM POM;ASK AMANDA;SPIRIT RULES;ITSABLINGTHING","","","","CD ", 1,"TB",9,,,,"PITTS HELEN",0,0,0,0,"ROCCO J S JR",,1,0,0,0,"CARDINAL FARM LLC ","Red; grey diamond belt; red diamond stripe on grey sleeves; red cap",,,"1",  3.50,"BALLADRY",21,3,,"F","CH",123,"TAPWRIT","TAPIT","HARLOW GOLD","ORIENTATE","Cardinal Farm LLC","KY",,,,,1,1,0,1,0,0,0,3910,7,1,1,0,68108,0,0,0,0,0,3,0,0,0,3673,2025,2,0,1,0,3874,2024,7,1,1,0,68106,14,2,2,0,97327,"20250510","20250502","20250415","20250409","20250326","20250307","20250226","20250210","20241105","20241023","20241013","20241002",49.40,48.20,-59.00,63.60,-47.80,61.00,49.20,49.80,61.80,62.40,61.80,48.40,"CD ","CD ","CD ","CD ","CD ","CDT","CDT","CDT","CD ","CD ","CD ","CD ",880,880,1100,1100,880,1100,880,880,1100,1100,1100,880,"ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","B  ","B  ","B  ","B  ","B  ","B  ","B  ","B  ","B  ","B  ","B  ","B  ","MT","MT","MT","MT","MT","MT","MT","MT","MT","MT","MT","MT",101,33,21,32,7,13,23,21,8,18,20,68,69,8,1,30,1,3,9,15,6,12,16,18,"P  ",4,,,92,93,,81,82,3,0,1,0,-2.00,23,"CLAIMING. Purse $60;000 (includes $7;800 KTDF - Kentucky TB Devt Fund) FOR FILLIES AND MARES THREE YEARS OLD AND UPWARD WHICH HAVE NEVER WON THREE RACES OR THREE YEAR OLD FILLIES. Three Year Olds; 120 lbs.; Older; 125 lbs. Non-winners Of A Race Sinc","e April 15 Allowed 2 lbs. Claiming Price $20;000. ",,,,,1,0,0,0,374,60,,20000,,"DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 1-2-3)","PICK 5 (RACES 1-5)","","","","","","","",,"19",114.23,,,,,"20250422","20250314","20241129","20241113","20240913","20240729","20240621","20240531","20240501","20231125",39,105,16,61,46,38,21,30,158,,"IND","TP","CD","CD","CD","ELP","CD","CD","CD","CD","IND","TP","CD","CD","CD","ELP","CD","CD","CD","CD",4,8,7,4,7,5,6,3,1,4,"FT","FT","FT","FT","SY","MY","FT","FT","FT","FT",1320,1320,1320,1320,1320,1320,1320,1320,1430,1760,"D","D","D","D","D","D","D","D","D","D",,,,,,,,,,,6,8,8,6,11,7,7,8,6,11,5,5,2,5,9,3,2,1,5,11,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,"Bore in1/2;3p;no bid","Close to 1/2; gave way","Stalk ins;chased;tired","Stalk 3wd;bid;2nd best","Stalk 3w-4p;tired btwn","Ins-2p; no bid","Tug btw;ins;rail bid","Stalk 4-3w;bid;wkn upr","Bmp;ins pair5/16;faded","Stalk 3w-4p;wknd 5/16","EYE SHADOW","FRANGO ELECTRICO","INTERMITTENT FAST","PRINCESS IS OLIVIA","JE SUIS RAPIDE","REAGAN'S FLAME","BALLADRY","REAGAN'S FLAME","ANSWER THE CALL","DENIM AND PEARLS","BALLADRY","ARGAN","PROGENY","BALLADRY","GLORIETTE","GLORIETTE","MISS JEOPARDY","THREE POLKS","MITOLE'S LEGACY","ICE COLD","KEEN ICE SIGHT","ELOPER","JUST HANGIN ON","MISS JEOPARDY","XTRA EXTRAORDINARY","SOMBRA DORADA","JUST AN OPINION","SHE'S COOL","SINGSATIONAL","WEE BIT O MISCHIEF",119,124,118,120,121,120,118,118,118,120,122,124,118,118,118,120,118,123,118,122,122,124,120,118,111,120,118,118,118,122,3.25,0.06,0.25,1.75,0.75,1.75,4.25,1.00,1.75,3.50,1.25,1.00,2.25,4.00,6.00,1.75,0.13,6.50,4.00,2.25,3.50,0.75,1.50,0.25,0.25,1.75,0.13,0.75,0.13,0.75,,,,,,,,,,,122,124,118,118,118,120,118,118,118,120,1.30,5.98,11.43,2.48,3.49,6.01,12.05,12.19,7.27,108.48,,,,,,,,,,,"fClm12500b","fClm15000n3l","fClm50000b","fClm30000b","fClm30000b","fAlw50000s","fClm40000","fClm50000n2l","fClm40000","fOC100000n1x",12500,15000,50000,30000,30000,,40000,50000,40000,,17500,27800,68000,56000,56000,37000,68000,66000,68000,127000,"3","5","2","2","2","5","3","4","1","3","4","4","3","3","3","5","3","5","1","3","3","4","6","2","3","4","4","2","1","6","3","5","2","2","2","5","3","4","1","7","2","8","7","2","4","5","1","3","2","11","2","8","8","2","8","5","1","4","4","11","2","8","8","2","8","5","1","4","4","11",,,,,,,,,,1.00,,,,,,,,,,1.00,3.00,2.00,1.00,1.50,2.00,3.00,1.50,1.75,0.50,1.50,3.00,2.00,1.00,1.50,2.00,3.00,1.50,1.75,,1.50,2.00,1.00,3.25,0.13,1.00,3.00,1.50,0.50,0.50,5.50,2.00,1.00,3.25,0.13,1.00,3.00,1.50,0.50,,5.50,-6,5,2,-5,3,6,-2,0,1,3,,,,,,,,,,,2.00,5.50,5.75,1.00,4.00,3.50,2.00,3.00,1.00,18.00,2.00,5.50,5.75,1.00,4.00,3.50,,3.00,1.00,18.00,3.25,10.75,9.25,1.75,10.25,6.00,4.25,8.25,6.00,35.00,3.25,10.75,9.25,1.75,10.25,6.00,,8.25,6.00,35.00,-3,-1,2,-7,3,2,-6,2,2,4,78,92,94,84,91,93,88,91,92,88,81,88,94,87,95,92,87,99,93,88,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,77,60,70,84,60,76,92,66,62,30,,,,,,,,,,,,,,,,,,,,,68,60,73,79,66,76,86,74,68,49,87,68,81,86,72,80,92,82,80,48,9,19,14,16,16,12,8,9,6,20,22.74,22.17,21.63,22.40,21.86,22.03,21.89,21.82,22.50,22.99,,,,,,,,,,,45.62,46.44,44.87,45.82,45.57,45.40,45.36,44.91,45.55,46.45,57.86,59.23,56.95,57.77,58.13,57.92,57.37,57.17,,,,,,,,,,,70.72,71.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.74,22.17,21.63,22.4,21.86,22.03,21.89,21.82,22.5,22.99,45.62,46.44,44.87,45.82,45.57,45.4,45.36,44.91,45.55,46.45,57.86,59.23,56.95,57.77,58.13,57.92,57.37,57.17,70.72,71.22,,,,,,,,,,,,,,,,,,,,,71.10,72.31,70.03,70.41,71.65,70.91,69.77,70.18,77.66,96.94,,,,,,,,,,,"PITTS HELEN","PITTS HELEN","PITTS HELEN","PITTS HELEN","PITTS HELEN","PITTS HELEN","PITTS HELEN","PITTS HELEN","PITTS HELEN","PITTS HELEN","ROCCO J S JR","ROCCO J S JR","MORALES EDGAR","MORALES EDGAR","MORALES EDGAR","HERNANDEZ B J JR","MORALES EDGAR","ORTIZ JOSE L","TORRES JAIME A","TALAMO JOSEPH",,,,,,,,,,,"C","C","C","C","C","R","C","C","C","AO","BUM","BUM","BUM","BUM","BUM","BOF","BOF","BUM","BOF","AOF",,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,   9,   1,   1,   3, -0.89,  42,   5,   7,   2,  0.31,  30,   4,   2,   5,  1.02, 151,   8,  16,  14, -1.25,76,78,85,82,82,80,82,81,84,,,86,0,76,68,,"r",,,,,,"r","r",,,,,"   I",," I  ","  II",,,"  I ",12500,10000,50000,30000,30000,0,40000,50000,40000,100000,12500,15000,50000,30000,30000,,40000,50000,40000,100000,,,"TB","TB","TB","TB","TB","TB","TB","TB","TB","TB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102","101","103","102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,68,86,86,10,2,2,0,93280,"3rd off layoff",14,28.57,57.14,0.95,"Btn favorite",3,66.67,100.00,2.47,"Claiming",26,11.54,38.46,0.56,"Sprints",75,9.33,33.33,-0.80,"Dirt starts",71,9.86,35.21,-0.33,,,,,,"Sprints",16,2,2,3,0.53,75589,"(5:00)/4:00/3:00/2:00",,,,,,,,,"04-22-25 Stalked3path;bore in 1/2;3path turn;couldn't close late","03-14-25 Good position to turn between horses; gave way readily stretch","11-29-24 Stalked inside; chased 1/4; tired","11-13-24 Stalked 3wd;pressed turn;bid 4p1/4;vied;turned away 1/8;2nd best","09-13-24 Stalked 3w-4p; tired btwn 1/8","07-29-24 Off pace 2wd; ins-2p turn; no bid","06-21-24 Bump start;forward 2wbtw;tug;stalk ins turn;rail bid upr;cleared","05-31-24 Bump start; track 4wd; press 3wd turn; bid 2wd-3p5/16; wknd upper","05-01-24 Bmpd st;set pace ins;ins pair 5/16;bestd 1/8;faded;lost show wire","11-25-23 Stalked 3wd-4p; wknd 5/16",,,,,"s","s",,,,,,"A",,,,,,,,,0,0,0,0,0.00,"1400","fClm12500","fClm15000NW3L","fClm50000","fClm30000","fClm30000","fAlw50000s","fClm40000","fClm50000NW2L","fClm40000","fOC100000NW1X","Clm20000C",,,,,"O ?/a{",
"CD ","20250515", 1, 2,,1430,"D",,"C","BUM","Clm 20000b",60000,20000,20000,74.34,,"BALLADRY;WHERE'S THE WINE;PRINCESS POM POM;ASK AMANDA;SPIRIT RULES;ITSABLINGTHING","","","","CD ", 1,"TB",9,,,,"CATALANO WAYNE M",4,0,0,0,"LOVEBERRY JARETH",,4,2,0,0,"TOMMY TOWN THOROUGHBREDS LLC ","Silver; gold 'TT' on black oval; black diamonds on sleeves; black cap",,,"2",  2.50,"WHERE'S THE WINE",21,2,,"F","B",123,"MITOLE","ESKENDEREYA","AMARONE","QUALITY ROAD","Three Diamonds Farm","KY",,,,,1,1,0,0,0,0,0,0,1,0,0,0,6000,6,1,0,3,35336,0,0,0,0,0,2025,2,0,0,2,5115,2024,7,2,0,1,53238,9,2,0,3,58353,"20250501","20250407","20250329","20250318","20250226","20250206","20250127","20250115","20250107","20241231","20241224","20241204",47.80,50.00,48.60,49.00,53.00,49.60,49.20,-48.20,61.80,50.00,49.40,60.80,"CD ","CD ","CD ","FG ","FG ","FG ","FG ","FG ","FG ","FG ","FG ","FG ",880,880,880,880,880,880,880,880,1100,880,880,1100,"ft","my","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","B  ","B  ","B  ","B  ","B  ","B  ","B  ","B  ","B  ","B  ","B  ","B  ","MT","MT","MT","MT","MT","MT","MT","MT","MT","MT","MT","MT",33,45,67,15,81,56,102,67,15,67,26,27,5,32,33,4,80,35,19,1,9,37,6,2,"E/P",1,,,92,93,,81,82,32,9,4,5,0.16,70,,,,,,,1,0,0,0,2017,74,,20000,,"DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 1-2-3)","PICK 5 (RACES 1-5)","","","","","","","",,"19",117.74,,,,,"20250306","20250213","20241212","20241030","20240915","20240805","20240715","20240608","20240228",,21,63,43,45,41,21,37,101,,,"FG","FG","FG","IND","HAW","ELP","ELP","CD","TP",,"FG","FG","FG","IND","HAW","ELP","ELP","CD","TP",,1,3,7,7,6,3,5,11,5,,"FM","FM","FT","FM","FM","FM","FM","FT","FT",,-1760,-1760,1830,1760,1650,1210,1210,1320,1320,,"T","T","D","T","T","T","T","D","D",,,,,,,,,,,,9,9,8,9,7,12,10,5,12,,4,4,6,7,3,11,4,5,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,"3-2p;5-6p1/8;ran on","2w-ins;up plc1/16;cght","Ins;bid 2wbtw;game ins","3path;faded","Midpck;rail;bid1/8;up","4p;traffic upr;willing","2wbtw;chasd;kept on 4p","Stalk outside;wknd str","No speed; evenly",,"CORA'S LEGACY","CAIRO STREET","WHERE'S THE WINE","SUMMERINTAHOE","WHERE'S THE WINE","DON'T SAY IT","ELLEN JAY","LOTSANDLOTSOFCANDY","ULTIMATE READY",,"JOCASTA","JOCASTA","LEAMETATRAINER","CRICKENBERGER","DATAW ISLAND","MIYAKO","SUPERCILIOUS BOLT","ENDLESS GLOW","MAY MAY STRONG",,"WHERE'S THE WINE","WHERE'S THE WINE","SPIN THE BREEZE","NIPPY STAR","DEAL'EM AND WEEP","HI'IAKA","WHERE'S THE WINE","ELLEN JAY","KISS ME AGAIN",,121,121,118,118,121,119,119,118,120,,121,121,118,119,121,119,119,118,120,,121,121,118,118,121,119,119,118,120,,1.00,2.00,0.25,2.75,1.75,2.00,0.06,7.00,0.06,,0.50,0.50,8.25,1.00,0.75,0.50,3.50,5.50,2.50,,1.75,0.13,10.50,5.00,2.00,0.75,0.75,5.50,1.75,,,,,,,,,,,,121,121,118,118,121,119,119,118,120,,3.60,3.50,4.20,12.30,1.20,6.11,14.30,3.99,5.05,,,,,,,,,,,,"fClm30000n3l","fClm30000n3l","fClm30000n2l","fAlw36720n1x","fMdSpWt","fMdSpWt","fMdSpWt","fMdSpWt","fMdSpWt",,30000,30000,30000,,,,,,,,23000,23500,25000,34000,35000,71000,71000,120000,70000,,"6","5","3","4","2","6","5","2","12",,"6","5","3","4","3","8","2","3","5",,"6","3","1","5","4","8","4","2","7",,"4","5","3","4","2","6","5","2","12",,"4","3","1","7","2","7","4","4","6",,"3","3","1","6","1","5","3","4","5",,"3","3","1","6","1","5","3","4","5",,6.00,2.50,0.50,4.50,,,,,,,6.00,2.50,0.50,4.50,,,,,,,5.00,3.25,1.50,5.00,2.00,4.50,0.50,1.00,3.50,,5.00,3.25,1.50,5.00,2.00,4.50,0.50,1.00,3.50,,3.00,2.50,0.13,4.00,1.50,4.00,1.25,2.00,4.00,,3.00,2.50,,4.00,1.50,4.00,1.25,2.00,4.00,,15,7,4,23,-12,-1,9,6,0,,,,,,,,,,,,3.00,2.50,0.50,9.00,1.00,5.75,3.50,5.00,3.25,,3.00,2.50,,9.00,1.00,5.75,3.50,5.00,3.25,,1.50,2.50,0.25,9.25,1.75,4.25,3.50,18.00,5.00,,1.50,2.50,,9.25,,4.25,3.50,18.00,5.00,,17,14,3,23,-25,-1,4,1,-1,,85,80,90,85,73,81,99,99,85,,87,84,86,96,58,79,93,100,85,,91,90,90,99,,,,,,,,,,,,,,,,,,,,,,,,,,,71,71,85,53,92,82,71,55,80,,,,,,,,,,,,,,,,,,,,,,78,78,87,72,70,69,71,66,74,,78,68,80,84,0,88,93,77,77,,16,31,23,13,0,6,3,8,22,,23.63,25.50,23.81,22.51,25.19,21.82,20.60,20.96,22.67,,,,,,,,,,,,48.78,50.44,47.77,45.20,49.84,44.20,43.06,44.29,46.36,,,,,,,55.86,54.70,56.45,58.79,,74.72,75.95,73.06,68.86,73.85,,,,,,,,,,,,,,,,,,99.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.63,25.5,23.81,22.51,25.19,21.82,20.6,20.96,22.67,,48.78,50.44,47.77,45.2,49.84,44.2,43.06,44.29,46.36,,74.72,75.95,73.06,68.86,73.85,55.86,54.7,56.45,58.79,,,,,,,,,,,,,,,,,,,,,,100.63,102.44,103.91,94.50,91.86,61.93,60.80,69.02,71.96,,,,,,,,,,,,"CATALANO WAYNE M","CATALANO WAYNE M","CATALANO WAYNE M","CATALANO WAYNE M","CATALANO WAYNE M","CATALANO WAYNE M","CATALANO WAYNE M","CATALANO WAYNE M","CATALANO WAYNE M",,"HERNANDEZ B J JR","LOVEBERRY JARETH","LOVEBERRY JARETH","COHEN DAVID","COHEN DAVID","LANERIE C J","ARRIETA FRANCISCO","MORALES EDGAR","ASHTON GAVIN",,,,,,,,,,,,"C","C","C","A","S","S","S","S","S",,"CUM","CUM","BUM","BUM","BUM","BUM","BUM","BUM","BOF",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,  66,  10,   6,   8, -0.34, 217,  40,  18,  28,  0.24, 315,  45,  42,  36, -0.60, 694,  97,  68,  86, -0.52,78,79,77,81,70,78,80,87,81,,10000,87,78,0,0,,,,,,,,,,,,,,,"   I",," I  "," I I"," I  ",,30000,30000,30000,0,0,0,0,0,0,,30000,30000,30000,0,0,0,0,0,0,,260000,"KEESEP  2022","TB","TB","TB","TB","TB","TB","TB","TB","TB",,,,,,,,,,,,,,,,,,,,,,,,"X",,,,,,,,"109","107","108","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,78,87,66,2,1,0,0,21000,"46-90daysAway",133,14.29,31.58,-0.13,"Shipper ",176,19.32,41.48,-0.37,"Turf to Dirt",59,11.86,25.42,-0.84,"Claiming",84,21.43,41.67,-0.25,"Sprints",384,14.84,34.11,-0.51,"Dirt starts",379,13.19,33.77,-0.86,"Sprints",134,16,21,17,-1.24,600479,"(5:00)/4:00/3:00/2:00",,,,,,,,,"03-06-25 Off pace 3-2p; 5-6p 1/8; ran on; denied place","02-13-25 Brshd 1st;midpack 2wbtw;chased ins 2nd;3p upr;up place1/16;caught","12-12-24 Prompt ins;stalked;bid 2wd btw 3/8;led 5/16;game ins;dueled;held","10-30-24 3path;faded","09-15-24 Mid pack; rail; saved ground; shifted out sixteenth; challenged","08-05-24 Off pace 4p; traffic btwn upper; 5p1/16; ran on willingly","07-15-24 Prompt 2wbtw;chased 5/16;4p upr;kept on willngly;up show late;hld","06-08-24 Stalked pace outside; 3 wide turn; weakened stretch;","02-28-24 No speed from gate; raced along evenly throughout",,,,,,,,,,,,,,,,,,,,"A",,0,0,0,0,0.00,"1400","fClm30000NW3L","fClm30000NW3L","fClm30000NW2L","fAlw34000NW1$X","fMdSpWt","fMdSpWt","fMdSpWt","fMdSpWt","fMdSpWt",,"Clm20000C",,,,,"Q2CzaH",
"CD ","20250515", 1, 3,,1430,"D",,"C","BUM","Clm 20000b",60000,20000,20000,74.34,,"BALLADRY;WHERE'S THE WINE;PRINCESS POM POM;ASK AMANDA;SPIRIT RULES;ITSABLINGTHING","","","","CD ", 1,"TB",9,,,,"FORSTER GRANT T",3,0,0,2,"LANERIE C J",,17,2,1,1,"MARY FINE AND TOM FINE","Black; purple horse emblem; purple and green opposing sleeves; black cap",,,"3",  3.00,"PRINCESS POM POM",20,3,,"M","B",123,"CAIRO PRINCE","PIONEEROF THE NILE","CECILEABRATION","GRAEME HALL","PT Syndicate #1 LLC","CA",,,,,1,1,0,2,0,0,1,3670,3,0,0,1,7200,1,0,0,0,0,3,1,0,1,14550,2025,5,2,1,0,24660,2024,4,0,0,2,8086,11,2,1,2,34996,"20250510","20250429","20250421","20250222","20241230","20241220","20241212","20241016","20240921","20240825","20240818","20240809",-35.60,49.60,49.60,36.80,37.40,50.00,51.00,48.20,49.20,49.00,50.80,49.40,"CDT","CDT","CDT","FG ","FG ","FG ","FG ","CDT","CDT","CD ","CD ","CD ",660,880,880,660,660,880,880,880,880,880,880,880,"ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","B  ","B  ","B  ","B  ","B  ","B  ","B  ","B  ","B  ","B  ","B  ","B  ","MT","MT","MT","MT","MT","MT","MT","MT","MT","MT","MT","MT",5,13,6,17,9,101,50,11,15,41,64,70,1,6,2,6,3,71,34,2,8,19,51,41,"P  ",2,,,92,93,,81,82,15,2,3,3,0.19,57,,,,,,,0,0,0,0,0,0,,20000,,"DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 1-2-3)","PICK 5 (RACES 1-5)","","","","","","","",,"19",113.48,,,,,"20250319","20250227","20250202","20250116","20250104","20241113","20241024","20240929","20240904","20230502",20,25,17,12,52,20,25,25,491,,"FG","FG","FG","FG","FG","CD","KEE","CD","IND","CD","FG","FG","FG","FG","FG","CD","KEE","CD","IND","CD",2,3,2,9,4,10,2,4,8,7,"FT","FT","FT","GD","FM","MY","FT","GD","FT","FT",1320,1320,1210,1320,-1210,1320,1430,1430,1320,1320,"D","D","D","D","T","D","D","D","D","D",,,,,,,,,,,8,7,6,9,9,11,12,7,11,10,7,3,5,8,7,1,11,7,2,3,"b","b","b","b","b","b","b",,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,"3p;4p1/4;grind;edg pst","Ins;5p upr;chased well","4p;floatd 7p1/4;mildly","Stalked 3w;drove clear","4wd;faded 5-6p turn","Chsd ins;lost plc 1/16","2p;no match;safe show","Jostld;4p;stdy btw upr","Inside;no late bid","Far back 3-2p;moved up","PRINCESS POM POM","BEELIEVE HER","SACRED SAINT","PRINCESS POM POM","OUT TOO LATE","PROUD DIVI","ROMANTIC DANCER","CREATIVE QUALITY","CLIQUE","SWEET AZTECA","LEGAL DECEIVER","PRINCESS POM POM","SWEET CHARLIZE","ELODINE","IZZY SWEET GIRL","TIZ SWEET EMOTION","CHICA ARMA","PALACE LIGHTS","MISS SUSAN B","LITTLE PRANKSTER","MISS HARMONIC","SWEET CHARLIZE","SPECTACULAR FORCE","SHEHASANATTITUDE","CLOSING PRAYER","PRINCESS POM POM","PRINCESS POM POM","AIR FORCE THUNDER","LADY ABERDEEN","GENEROUS LOVER",122,122,119,124,122,122,121,121,120,118,122,122,122,124,122,122,118,121,120,118,122,122,117,119,122,124,124,121,120,118,1.25,2.00,0.50,5.50,0.06,2.50,5.50,3.00,3.50,2.25,4.50,4.00,2.25,1.00,1.50,1.75,2.75,1.25,2.00,1.25,0.75,2.25,0.25,2.00,2.00,1.25,2.25,2.75,0.13,8.00,,,,,,,,,,,122,122,125,124,122,124,124,124,124,118,1.50,13.50,6.20,1.00,20.70,6.42,63.02,20.35,39.90,37.36,,,,,,,,,,,"fClm15000b","fClm20000b","fClm20000b","fMd12500","fMdSpWt","fMd20000","fMd20000","fMd30000","fMdSpWt","fMdSpWt",15000,20000,20000,12500,,20000,20000,30000,,,17000,18000,21000,16000,58000,42000,48000,50000,43520,120000,"5","4","5","4","7","3","1","1","9","10","4","3","5","3","6","4","1","4","9","8","3","3","6","2","7","2","1","4","10","9","5","4","5","4","7","3","1","1","9","10","2","2","6","1","9","2","3","6","11","5","1","2","4","1","9","3","3","7","11","5","1","2","4","1","9","3","3","7","11","5",,,,,,,,,,,,,,,,,,,,,3.00,3.50,5.50,4.00,4.75,3.00,0.13,1.50,6.00,9.50,3.00,3.50,5.50,4.00,4.75,3.00,,1.50,6.00,9.50,2.00,2.00,6.25,1.50,6.00,4.00,0.50,2.00,9.25,8.50,2.00,2.00,6.25,1.50,6.00,4.00,,2.00,9.25,8.50,1,4,6,3,1,5,-2,1,6,,,,,,,,,,,,1.50,2.50,5.00,3.00,9.75,4.00,3.00,10.00,10.00,9.50,1.50,2.50,5.00,,9.75,4.00,3.00,10.00,10.00,9.50,1.25,2.00,3.00,5.50,14.25,4.25,8.25,22.00,11.00,14.75,,2.00,3.00,,14.25,4.25,8.25,22.00,11.00,14.75,1,-1,4,-4,-2,3,-10,-4,3,,85,91,86,84,83,90,92,89,85,84,85,93,85,78,73,86,87,84,76,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,87,79,81,72,75,76,40,70,67,,,,,,,,,,,,,,,,,,,,,74,86,71,69,55,71,74,44,58,68,82,86,84,75,71,81,81,62,73,0,16,17,16,17,12,15,13,15,14,0,22.46,21.94,22.12,22.62,22.77,21.45,22.49,22.78,22.10,20.92,,,,,,,,,,,46.32,45.91,45.93,47.74,47.93,45.17,46.61,46.44,45.62,44.29,58.83,57.93,58.83,60.47,60.05,57.81,,,58.47,56.71,,,,,,,71.37,71.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.46,21.94,22.12,22.62,22.77,21.45,22.49,22.78,22.1,20.92,46.32,45.91,45.93,47.74,47.93,45.17,46.61,46.44,45.62,44.29,58.83,57.93,58.83,60.47,60.05,57.81,71.37,71.51,58.47,56.71,,,,,,,,,,,,,,,,,,,,,72.13,70.81,65.65,73.51,66.34,71.08,77.67,78.08,72.15,69.85,,,,,,,,,,,"FORSTER GRANT T","FORSTER GRANT T","FORSTER GRANT T","FORSTER GRANT T","FORSTER GRANT T","FORSTER GRANT T","FORSTER GRANT T","FORSTER GRANT T","FORSTER GRANT T","FORSTER GRANT T","MURRILL MITCHELL","MURRILL MITCHELL","MURRILL MITCHELL","MURRILL MITCHELL","MURRILL MITCHELL","CASTANON J L","CASTANON J L","CASTANON J L","CASTANON J L","LANERIE C J",,,,,,,,,,,"C","C","C","M","S","M","M","M","S","S","BUM","BUM","BUM","CUM","CUM","BUM","BUM","BUM","BUM","BUM",,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,  59,   5,   9,   6, -1.44, 115,  13,  19,  19, -0.62, 120,  14,  11,  13, -0.56, 618,  79,  88,  81, -0.29,79,80,80,71,80,78,78,79,75,87,15000,86,55,71,74,,,,,,,,,,,"   I","  I ",,"  I ",,,"  I "," I  ",,,15000,15000,15000,12500,0,20000,20000,30000,0,0,15000,20000,20000,12500,0,20000,20000,30000,0,0,20000,"WASAUG  2021","TB","TB","TB","TB","TB","TB","TB","TB","TB","TB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106","106","104","106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,74,71,7,1,1,1,20446,"46-90daysAway",60,13.33,43.33,-0.29,"Shipper ",132,12.88,40.91,-0.68,"Clm repeater",5,40.00,80.00,0.08,"Wnr last race",50,12.00,38.00,-1.13,"Claiming",75,17.33,49.33,-0.73,"Sprints",172,10.47,38.37,-0.83,"Sprints",59,6,5,8,-0.37,463292,"(5:00)/4:00/3:00/2:00",,,,,,,,,"03-19-25 Tracked 3-2p;aim 3w-4p1/4;grind;shift out;bid/flop lds1/16;egded","02-27-25 Tracked inside; took aim 5p upper; chased well; 2nd best","02-02-25 Off pace 4p; floated 7p1/4; ran on mildly","01-16-25 Stalked 3wd; bid 1/4; drove clear","01-04-25 Leaned in start; off pace 4wd; faded 5-6p turn","11-13-24 Chased forwardly inside; 2p1/4; no match; lost place 1/16","10-24-24 Brushed start;set pace 4p;2p7/16;met bid 5/16;no match;safe show","09-29-24 Jostled start;stalked 3w-4p;brush 5p1/4;steady btw/faltered upper","09-04-24 Saved ground;lacked late bid","05-02-23 Far back 3p; moved up 2wd btwn",,,,,,"s",,,,,,,,,,,,,,,0,0,0,0,0.00,"1400","fClm15000","fClm20000","fClm20000","fMd12500","fMdSpWt","fMd20000","fMd20000","fMd30000","fMdSpWt","fMdSpWt","Clm20000C",,,,,"MfLO8.",
